comment_id,user_name,text_raw,source,like_counts,created_at
181,蓟明钦2014__,我就这么告诉你，你将来还是大儿子管你，小儿子让你养废了将来就是一个废物。,河北,2,24-10-21 12:57
182,七七-1027,赶紧离婚吧姐姐，这种男人有人格障碍，做自己！看的我真的好无语，好多个镜头真的想替你扇两巴掌杨子……,澳大利亚,3,24-10-21 06:55
183,斯染音,姐，快离婚吧希望看到你更多的剧,黑龙江,2,24-10-20 21:52
184,肉多多还是肉肉多_,离婚吧离婚吧,江苏,2,24-10-19 21:46
185,奶思兔米鱿fu,你值得更好的,重庆,2,24-10-19 17:01
186,是郁只玥玥猪捏,姐……你别想太多，离就完事了,辽宁,6,24-10-19 08:38
187,羽化成霓裳,求离婚,四川,4,24-10-18 13:59
188,Sunday小姐的花园,一定要离啊！找回那个闪闪发光的自己！,福建,4,24-10-17 23:21
189,大维iso,啊～～～～～你可是我们的女神啊～,四川,1,24-11-5 10:00
190,诩丞,真不值得啊，快离了吧,内蒙古,1,24-11-2 12:05
191,balance555,寓言小说《盔甲骑士》中，骑士对梅林说，他爱妻子和儿子，梅林反问:“你有没有把需要当作爱。”骑士恍然大悟，他需要去“爱”妻子和儿子。妻子和儿子只是骑士的爱的对象和工具而已。骑士只是想将自己的意志强加在妻子和儿子身上罢了。难怪，妻子和儿子都对他的爱没什么反应，因为这种爱其实是伤害。,辽宁,1,24-11-2 10:49
192,乖说爱我,加油！！！圣依！！！！,新疆,1,24-10-25 15:49
193,Vic乐乐超可,姐 快离婚独美吧,湖南,1,24-10-25 14:08
194,小雀斑er0000,圣衣啊 再搞个品牌啊 姐们帮你撑起来,贵州,2,24-10-24 23:29
195,少女秋_困困困,有点魄力，离吧，就给他打官司，起诉，耗就耗，过几年出一个自传或者直播，钱就回来了。说真的，他也看不上你，但是这个不是问题，问题是你不能在这个人身上把一辈子消耗了。你不是我们普通人，你离开他也能活的很好，孩子不用指望他，他教不了。不教还好，教坏了不就完了。沉没成本就沉没吧。,河南,4,24-10-22 18:56
196,泰迪pp携妻子coco,离婚还要考虑2个孩子呀，哪有那么好离婚,北京,1,24-10-21 16:53
197,章章不自律,抱抱圣依！,浙江,3,24-10-21 12:03
198,双双1666,依宝我支持你离婚，永远爱你,黑龙江,1,24-10-21 10:19
199,张岱,看了这个综艺，特别懂你,上海,2,24-10-20 20:45
200,蒙治月高能效益,姐姐好好的,广东,5,24-10-20 13:48
201,自由自在就很好,姐性格太好了，也很孝顺。他好大男子主义，好啰嗦，但是是还是希望你们能好好的。,云南,2,24-10-20 07:53
203,海燕small,姐姐，我还是支持你离婚，如果你不开心的话，不要勉强自己。我们永远支持你,贵州,1,24-10-19 00:44
204,Lily姚yy,你那么美，为什么要委屈自己。,湖南,4,24-10-17 23:22
205,kkkktttt猫,姐呀 你咋还不离婚呢 这么委屈 是想没苦硬吃嘛 清醒一点啊 难道离开了他 你没法活嘛 要清醒呀 看得我都替你着急,广西,3,24-10-17 22:31
225,ShuangShuang_Ahsoka,姐，钱还是要赚在自己手里啊！！！,加拿大,2,24-11-2 12:51
226,fanxlemon,姐，快跑 快跑,吉林,4,24-11-2 11:04
227,盛世美颜是我脑婆,醒醒吧,江西,2,24-11-2 07:41
228,668号快乐星球在逃居民,姐，这婚得离,新西兰,1,24-10-26 20:08
229,季恋,每日劝分,陕西,1,24-10-24 16:33
230,想走就走去旅行,扬子出轨了,浙江,2,24-10-22 21:59
231,益菌Ruby,离！！别犹豫了…,上海,4,24-10-22 12:31
