comment_id,user_name,text_raw,source,like_counts,created_at
64,世界太癫了,你真的幼稚 狂妄自大你所谓你有多懂什么，可我看见的是基本涵养没有，凌晨三点你睡不着你打搅别人睡觉 完全不考虑其他人大叔 你多大了？心里没点数吗？扮可爱吗？你疯了吗？自恋狂，评论完就取关..,北京,45,24-10-24 21:02
65,章鱼丸子芥末味,好爹味，好自大，好油腻，好讨厌，关注你就为了吐槽，好了取关,河南,42,24-10-21 12:57
66,丢三落四滴狗,离婚吧，你不配她,重庆,32,24-10-20 20:46
67,佩姬叽叽,哥 关注你只是为了骂你一句 黄圣依是家教太好才被你骗走 请让圣依独美 papi说的没错 你是最恶心的中年男性,江苏,30,24-10-24 23:45
68,Tynnliyoo,你难道不知道大家看你表演跟看猴儿一样吗,四川,42,24-10-24 22:17
69,不告诉你是我唷,节目后看见这么多人骂，心情舒畅多了真的是最讨厌的男人类型,广东,32,24-10-22 15:17
70,婧乖乖_sa,黄圣依离开你好日子在后头！！！！跟你这样的人是怎么能够忍受那么久的,广西,30,24-10-18 01:16
71,-Niannyy,看到大家都在骂你我就放心了,山东,44,24-10-22 20:14
72,对你不酷,大家三观正 都骂你 我放心了,天津,38,24-10-24 22:55
73,小木木安迪,不爱就给她钱放她走吧陪你这么多年，别折磨她了。你真的是世界上最让人讨厌的男人，有钱有什么用一点情绪价值都不给，就是给几十亿女人也不想要过这样的日子。,北京,33,24-10-19 12:57
74,柠檬乐乐ll,你啊，真是没遇到应采儿那样的老婆，分分钟没这些臭毛病,山东,31,24-10-20 14:27
75,succinum1111123,看到有这么多人骂你就放心了,北京,25,24-10-18 14:17
76,_温柔且上进,你这种属于典型的pua pua！自我感觉良好，不把任何人放眼里！实际上别人也不把你当回事,山东,30,24-10-18 14:01
77,婧乖乖_sa,我觉得不管是做你的妻子还是员工还是朋友都是一种折磨！,广西,36,24-10-18 01:18
78,小云儿x_y,问东答西，不照顾孩子还找理由，笑死我了，能不能别给河北人丢脸,河北,33,24-10-20 14:59
79,周公解你的梦,你也只是躺在上一辈被加持了一下。你自我感觉良好什么呢,河南,27,24-10-19 08:43
80,走进苍穹,个泡一个你以为你是谁呀,山西,33,24-10-24 20:52
81,小兔酱就是在下,干嘛老用小屁孩 形容你的妻子，你对她有过尊重吗？你对待其他总裁也是这样的态度吗？,浙江,34,24-10-18 15:59
82,可乐要加热---,你赚钱赚到世界首富，宇宙第一，人到中年老婆没了不觉得凄凉吗？,甘肃,18,24-10-19 07:56
83,唐长老抓住的小幺,我说他怎么还有三千多万粉丝，原来关注了才能评论啊，这些人都是保留骂他的权利吧，我关注就是为了骂他，评完就取关了，我怕他自我洗脑他还火,山东,30,24-10-25 06:39
84,没见过女装啊,看了节目，你真的是一个很可怕的人。做什么事情都只想着自己，一点不考虑别人的感受。没什么品质可言。,湖北,47,24-10-24 19:44
85,今晚吃鱿鱼,一个人骂你不是事，全网友都想骂你就真的该反省是不是自己的问题了！！,四川,28,24-10-22 17:53
86,小鲸鱼的世界末日,你不止是个失败的丈夫你这种人也做不好父亲的，本质没啥修养和真学识，黄圣依真是瞎了眼嫁给你🙄,上海,20,24-10-18 22:25
87,0713永远值得,可能只有我想知道，没有手机抓耳挠腮的，有了手机半夜打视频的那个娘们是谁？真的，杨子放了黄圣依吧！说实话你不配当丈夫。更不配当个爸爸。,山东,37,24-10-22 12:19
88,红泥小火炉WLM,你用威胁的口吻问摄影师姓啥，太恐怖😱,上海,30,24-10-25 17:18
89,久酱紫啦_,PUA王者 完全活在自己世界里的强迫症患者,广东,25,24-10-20 21:53
90,嗷呜啤酒告急,能不能和黄圣依离婚啊你怎么配的上的还敢对女生天天颐指气使,北京,25,24-10-21 11:55
91,茹凉别讲话,油腻又爱装🙃,四川,35,24-10-22 21:42
92,就这样安稳的生活,你算锤子成功人士啊 自己外面找那么多小姑娘真好意思啊,四川,31,24-10-20 00:52
93,唯二而已啦,看你的综艺是用来了解物种多样性的,黑龙江,23,24-10-19 08:37
94,以恩-Elsie,现在的企业家，像这么品行差的已经不多了，离婚前请把圣依的钱还给她，她就算带着孩子走也会精彩无比的。,新西兰,22,24-10-25 19:28
95,哞豆,哈皮，你不会觉得你和画师讲话很幽默吧？,河南,28,24-11-7 14:49
96,vslpyl,好丢脸的一个人 怎么做到那么不尊重自己的老婆 不爱自己的孩子 自私自利自大还不自知,浙江,19,24-10-20 08:06
97,仍会迷茫吗,杨老师能去蘑菇屋评价一下黄磊老师的菜吗,山东,27,24-10-20 19:16
98,Wuli倩姐姐,你真是除了钱一无是处 你完了 你只剩下了钱 你还是不够聪明 小聪明胜过大聪明,河北,22,24-10-19 14:59
99,娱露晨荷,祖国统一，势不可挡,山东,4,24-10-14 16:40
100,程程大小孩,我们只有一个中国🇨🇳,山东,5,24-10-14 16:35
101,风人院祺少女,你姓什么呀？？？？,北京,30,24-10-25 12:38
102,伤心碎冰冰ice,世上怎么会有你这种奇葩,甘肃,19,24-10-25 01:08
103,一瘦解千愁阿愁,你还说明星都学历低的，我也没看出你的学历有多高人品有多好啊，这样pua一个女的，大男子主义。你就是我最讨厌的那种中老年男人,湖北,23,24-10-23 07:31
104,啥是啥还会被占用,黄圣依真他妈倒霉啊，高光时刻遇到这种男人，还陪他演了那么多烂戏，太不值得了！快离婚，独自美丽！！,浙江,24,24-10-21 22:20
